,bird1,bird2,shared,total_rep,ac_sim,spatial_dist,sharing_index,april_lay_date_1,clutch_size_1,num_fledglings_1,father_1,mother_1,box_1,year_1,wytham_born_1,natal_box_1,dispersal_distance_1,age_1,x_1,y_1,recorded_1,repertoire_size_1,self_similarity_1,april_lay_date_2,clutch_size_2,num_fledglings_2,father_2,mother_2,box_2,year_2,wytham_born_2,natal_box_2,dispersal_distance_2,age_2,x_2,y_2,recorded_2,repertoire_size_2,self_similarity_2
49,20201B207,20201B175,0,3,0.41564999999999996,428.58,0.0,22.0,4.0,3,ty70159,,B207,2020,False,,,6.0,447530.72,207839.76,True,1.0,,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746
52,20201B221,20201B175,2,4,0.47462499999999996,234.64,0.5,19.0,9.0,0,vz33585,,B221,2020,False,,,6.0,447557.72,207344.76,True,2.0,0.3616,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746
67,20201B225,20201B175,2,4,0.4049825,469.97,0.5,15.0,8.0,0,vz30587,tx42888,B225,2020,False,,,5.0,447796.72,207941.76,True,2.0,0.40012,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746
78,20201B227,20201B175,0,5,0.27335666666666664,627.08,0.0,20.0,9.0,7,vs84262,ty70133,B227,2020,False,,,6.0,447763.72,208100.76,True,3.0,0.3620933333333333,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746
85,20201B27,20201B175,0,6,0.2908875,278.09,0.0,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746
91,20201B3,20201B175,0,7,0.267196,107.7,0.0,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746
101,20201B4,20201B175,0,7,0.348754,92.01,0.0,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746
114,20201B67,20201B175,0,6,0.32381875,288.03,0.0,25.0,7.0,0,,tw77127,B67,2020,,,,,447465.72,207469.76,True,4.0,0.3884033333333334,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746
587,20201MP96,20201B175,0,6,0.2905475,481.75,0.0,25.0,9.0,7,vz30994,ts47904,MP96,2020,True,B11,392.2,5.0,447925.72,207923.76,True,4.0,0.3951883333333333,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746
591,20201MP98,20201B175,0,5,0.3418366666666666,306.75,0.0,18.0,7.0,0,,,MP98,2020,,,,,447817.72,207173.76,True,3.0,0.27349666666666667,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746
8,20201B161,20201B27,0,5,0.320985,371.84,0.0,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333
23,20201B175,20201B27,0,6,0.2908875,278.09,0.0,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333
30,20201B205,20201B27,0,5,0.29993,93.41,0.0,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333
41,20201B207,20201B27,0,5,0.5403249999999999,272.3,0.0,22.0,4.0,3,ty70159,,B207,2020,False,,,6.0,447530.72,207839.76,True,1.0,,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333
62,20201B225,20201B27,0,6,0.45896375,192.21,0.0,15.0,8.0,0,vz30587,tx42888,B225,2020,False,,,5.0,447796.72,207941.76,True,2.0,0.40012,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333
73,20201B227,20201B27,2,7,0.40251666666666663,351.82,0.2857142857142857,20.0,9.0,7,vs84262,ty70133,B227,2020,False,,,6.0,447763.72,208100.76,True,3.0,0.3620933333333333,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333
93,20201B3,20201B27,0,9,0.328821,227.52,0.0,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333
103,20201B4,20201B27,0,9,0.30217649999999996,281.05,0.0,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333
582,20201MP96,20201B27,0,8,0.332049375,222.08,0.0,25.0,9.0,7,vz30994,ts47904,MP96,2020,True,B11,392.2,5.0,447925.72,207923.76,True,4.0,0.3951883333333333,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333
598,20201MP98,20201B27,0,7,0.312895,576.78,0.0,18.0,7.0,0,,,MP98,2020,,,,,447817.72,207173.76,True,3.0,0.27349666666666667,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333
9,20201B161,20201SW76,0,3,0.36826000000000003,400.06,0.0,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,,16.0,8.0,8,tr43321,tr43320,SW76,2020,False,,,5.0,447158.33,207352.75,True,2.0,0.31767
18,20201B165,20201SW76,0,5,0.3390516666666667,342.82,0.0,23.0,8.0,0,,,B165,2020,,,,,447457.72,207519.76,True,3.0,0.39400999999999997,16.0,8.0,8,tr43321,tr43320,SW76,2020,False,,,5.0,447158.33,207352.75,True,2.0,0.31767
58,20201B221,20201SW76,0,4,0.28263499999999997,399.47,0.0,19.0,9.0,0,vz33585,,B221,2020,False,,,6.0,447557.72,207344.76,True,2.0,0.3616,16.0,8.0,8,tr43321,tr43320,SW76,2020,False,,,5.0,447158.33,207352.75,True,2.0,0.31767
116,20201B67,20201SW76,0,6,0.3475275,328.91,0.0,25.0,7.0,0,,tw77127,B67,2020,,,,,447465.72,207469.76,True,4.0,0.3884033333333334,16.0,8.0,8,tr43321,tr43320,SW76,2020,False,,,5.0,447158.33,207352.75,True,2.0,0.31767
864,20201P14,20201SW76,0,4,0.29427749999999997,216.02,0.0,17.0,9.0,8,vs84049,te80810,P14,2020,True,B63,250.9,5.0,447153.33,207568.71,True,2.0,0.31476,16.0,8.0,8,tr43321,tr43320,SW76,2020,False,,,5.0,447158.33,207352.75,True,2.0,0.31767
874,20201P17,20201SW76,0,4,0.28867,300.27,0.0,19.0,9.0,4,tw41802,tw77017,P17,2020,False,,,6.0,447006.33,207611.71,True,2.0,0.24395,16.0,8.0,8,tr43321,tr43320,SW76,2020,False,,,5.0,447158.33,207352.75,True,2.0,0.31767
881,20201P2,20201SW76,0,3,0.19569999999999999,151.12,0.0,18.0,7.0,7,,vz30892,P2,2020,,,,,447207.33,207495.71,True,1.0,,16.0,8.0,8,tr43321,tr43320,SW76,2020,False,,,5.0,447158.33,207352.75,True,2.0,0.31767
897,20201P7,20201SW76,0,4,0.31412249999999997,401.6,0.0,18.0,9.0,0,,vs84191,P7,2020,,,,,447254.33,207742.71,True,2.0,0.26165,16.0,8.0,8,tr43321,tr43320,SW76,2020,False,,,5.0,447158.33,207352.75,True,2.0,0.31767
947,20201SW46,20201SW76,0,6,0.32797624999999997,500.7,0.0,27.0,7.0,6,vz30605,ta15788,SW46,2020,True,C133,812.3,6.0,446668.33,207455.71,True,4.0,0.395675,16.0,8.0,8,tr43321,tr43320,SW76,2020,False,,,5.0,447158.33,207352.75,True,2.0,0.31767
961,20201SW70,20201SW76,0,3,0.38264,133.78,0.0,17.0,7.0,5,vz31906,vs84179,SW70,2020,True,EX62C,1115.6,5.0,447032.33,207397.71,True,1.0,,16.0,8.0,8,tr43321,tr43320,SW76,2020,False,,,5.0,447158.33,207352.75,True,2.0,0.31767
970,20201SW73,20201SW76,0,3,0.44421,83.76,0.0,20.0,9.0,8,vz31181,tr42800,SW73,2020,True,P7,471.9,5.0,447094.33,207298.71,True,1.0,,16.0,8.0,8,tr43321,tr43320,SW76,2020,False,,,5.0,447158.33,207352.75,True,2.0,0.31767
11,20201B165,20201B161,0,4,0.4060433333333333,128.86,0.0,23.0,8.0,0,,,B165,2020,,,,,447457.72,207519.76,True,3.0,0.39400999999999997,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
28,20201B175,20201B161,0,3,0.21941500000000003,365.94,0.0,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
39,20201B205,20201B161,0,2,0.43898,453.93,0.0,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
40,20201B207,20201B161,0,2,0.39775,218.26,0.0,22.0,4.0,3,ty70159,,B207,2020,False,,,6.0,447530.72,207839.76,True,1.0,,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
55,20201B221,20201B161,0,3,0.25434500000000004,326.7,0.0,19.0,9.0,0,vz33585,,B221,2020,False,,,6.0,447557.72,207344.76,True,2.0,0.3616,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
68,20201B225,20201B161,0,3,0.38444500000000004,470.71,0.0,15.0,8.0,0,vz30587,tx42888,B225,2020,False,,,5.0,447796.72,207941.76,True,2.0,0.40012,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
75,20201B227,20201B161,2,4,0.46792999999999996,563.84,0.5,20.0,9.0,7,vs84262,ty70133,B227,2020,False,,,6.0,447763.72,208100.76,True,3.0,0.3620933333333333,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
88,20201B27,20201B161,0,5,0.320985,371.84,0.0,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
109,20201B4,20201B161,0,6,0.308146,448.85,0.0,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
112,20201B67,20201B161,0,5,0.36344,179.45,0.0,25.0,7.0,0,,tw77127,B67,2020,,,,,447465.72,207469.76,True,4.0,0.3884033333333334,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
589,20201MP96,20201B161,0,5,0.4107225,567.72,0.0,25.0,9.0,7,vz30994,ts47904,MP96,2020,True,B11,392.2,5.0,447925.72,207923.76,True,4.0,0.3951883333333333,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
866,20201P14,20201B161,0,3,0.348,287.89,0.0,17.0,9.0,8,vs84049,te80810,P14,2020,True,B63,250.9,5.0,447153.33,207568.71,True,2.0,0.31476,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
877,20201P17,20201B161,0,3,0.30589500000000003,425.75,0.0,19.0,9.0,4,tw41802,tw77017,P17,2020,False,,,6.0,447006.33,207611.71,True,2.0,0.24395,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
888,20201P2,20201B161,0,2,0.44276,269.11,0.0,18.0,7.0,7,,vz30892,P2,2020,,,,,447207.33,207495.71,True,1.0,,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
891,20201P7,20201B161,0,3,0.39527999999999996,201.28,0.0,18.0,9.0,0,,vs84191,P7,2020,,,,,447254.33,207742.71,True,2.0,0.26165,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
969,20201SW70,20201B161,0,2,0.30089,469.3,0.0,17.0,7.0,5,vz31906,vs84179,SW70,2020,True,EX62C,1115.6,5.0,447032.33,207397.71,True,1.0,,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
988,20201SW76,20201B161,0,3,0.36826000000000003,400.06,0.0,16.0,8.0,8,tr43321,tr43320,SW76,2020,False,,,5.0,447158.33,207352.75,True,2.0,0.31767,15.0,9.0,8,te80930,tw77018,B161,2020,True,B8,383.7,5.0,447430.72,207645.76,True,1.0,
19,20201B165,20201B3,0,8,0.35104199999999997,388.13,0.0,23.0,8.0,0,,,B165,2020,,,,,447457.72,207519.76,True,3.0,0.39400999999999997,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786
21,20201B175,20201B3,0,7,0.267196,107.7,0.0,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786
31,20201B205,20201B3,0,6,0.316996,197.61,0.0,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786
56,20201B221,20201B3,0,7,0.337017,342.3,0.0,19.0,9.0,0,vz33585,,B221,2020,False,,,6.0,447557.72,207344.76,True,2.0,0.3616,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786
65,20201B225,20201B3,0,7,0.374124,414.9,0.0,15.0,8.0,0,vz30587,tx42888,B225,2020,False,,,5.0,447796.72,207941.76,True,2.0,0.40012,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786
76,20201B227,20201B3,0,8,0.3386846666666667,576.86,0.0,20.0,9.0,7,vs84262,ty70133,B227,2020,False,,,6.0,447763.72,208100.76,True,3.0,0.3620933333333333,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786
83,20201B27,20201B3,0,9,0.328821,227.52,0.0,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786
100,20201B4,20201B3,2,10,0.3647556,55.0,0.2,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786
376,20201MP20,20201B3,0,6,0.30213999999999996,433.58,0.0,19.0,6.0,5,,vz30800,MP20,2020,,,,,448277.72,207566.76,True,1.0,,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786
584,20201MP96,20201B3,0,9,0.323419,402.04,0.0,25.0,9.0,7,vz30994,ts47904,MP96,2020,True,B11,392.2,5.0,447925.72,207923.76,True,4.0,0.3951883333333333,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786
593,20201MP98,20201B3,0,8,0.302074,357.1,0.0,18.0,7.0,0,,,MP98,2020,,,,,447817.72,207173.76,True,3.0,0.27349666666666667,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786
20,20201B175,20201B4,0,7,0.348754,92.01,0.0,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003
34,20201B205,20201B4,0,6,0.303196,252.04,0.0,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003
54,20201B221,20201B4,2,7,0.378085,315.98,0.2857142857142857,19.0,9.0,0,vz33585,,B221,2020,False,,,6.0,447557.72,207344.76,True,2.0,0.3616,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003
66,20201B225,20201B4,0,7,0.337097,469.56,0.0,15.0,8.0,0,vz30587,tx42888,B225,2020,False,,,5.0,447796.72,207941.76,True,2.0,0.40012,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003
79,20201B227,20201B4,0,8,0.33103533333333335,631.35,0.0,20.0,9.0,7,vs84262,ty70133,B227,2020,False,,,6.0,447763.72,208100.76,True,3.0,0.3620933333333333,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003
86,20201B27,20201B4,0,9,0.30217649999999996,281.05,0.0,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003
90,20201B3,20201B4,2,10,0.3647556,55.0,0.2,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003
119,20201B67,20201B4,0,9,0.3475545,380.03,0.0,25.0,7.0,0,,tw77127,B67,2020,,,,,447465.72,207469.76,True,4.0,0.3884033333333334,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003
377,20201MP20,20201B4,0,6,0.31874199999999997,441.69,0.0,19.0,6.0,5,,vz30800,MP20,2020,,,,,448277.72,207566.76,True,1.0,,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003
586,20201MP96,20201B4,0,9,0.350409,456.07,0.0,25.0,9.0,7,vz30994,ts47904,MP96,2020,True,B11,392.2,5.0,447925.72,207923.76,True,4.0,0.3951883333333333,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003
590,20201MP98,20201B4,0,8,0.3531866666666667,302.3,0.0,18.0,7.0,0,,,MP98,2020,,,,,447817.72,207173.76,True,3.0,0.27349666666666667,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003
24,20201B175,20201B205,0,3,0.19645,279.96,0.0,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,
46,20201B207,20201B205,0,2,0.29968,365.56,0.0,22.0,4.0,3,ty70159,,B207,2020,False,,,6.0,447530.72,207839.76,True,1.0,,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,
63,20201B225,20201B205,0,3,0.42022000000000004,231.62,0.0,15.0,8.0,0,vz30587,tx42888,B225,2020,False,,,5.0,447796.72,207941.76,True,2.0,0.40012,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,
74,20201B227,20201B205,0,4,0.3822933333333333,392.9,0.0,20.0,9.0,7,vs84262,ty70133,B227,2020,False,,,6.0,447763.72,208100.76,True,3.0,0.3620933333333333,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,
80,20201B27,20201B205,0,5,0.29993,93.41,0.0,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,
92,20201B3,20201B205,0,6,0.316996,197.61,0.0,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,
102,20201B4,20201B205,0,6,0.303196,252.04,0.0,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,
375,20201MP20,20201B205,0,2,0.52308,430.07,0.0,19.0,6.0,5,,vz30800,MP20,2020,,,,,448277.72,207566.76,True,1.0,,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,
581,20201MP96,20201B205,0,5,0.4116725,204.71,0.0,25.0,9.0,7,vz30994,ts47904,MP96,2020,True,B11,392.2,5.0,447925.72,207923.76,True,4.0,0.3951883333333333,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,
596,20201MP98,20201B205,0,4,0.42384666666666665,554.26,0.0,18.0,7.0,0,,,MP98,2020,,,,,447817.72,207173.76,True,3.0,0.27349666666666667,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,
27,20201B175,20201MP98,0,5,0.3418366666666666,306.75,0.0,20.0,3.0,0,,,B175,2020,,,,,447753.72,207473.76,True,2.0,0.29746,18.0,7.0,0,,,MP98,2020,,,,,447817.72,207173.76,True,3.0,0.27349666666666667
53,20201B221,20201MP98,0,5,0.3245966666666667,311.19,0.0,19.0,9.0,0,vz33585,,B221,2020,False,,,6.0,447557.72,207344.76,True,2.0,0.3616,18.0,7.0,0,,,MP98,2020,,,,,447817.72,207173.76,True,3.0,0.27349666666666667
95,20201B3,20201MP98,0,8,0.302074,357.1,0.0,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786,18.0,7.0,0,,,MP98,2020,,,,,447817.72,207173.76,True,3.0,0.27349666666666667
104,20201B4,20201MP98,0,8,0.3531866666666667,302.3,0.0,13.0,9.0,9,tr43324,vz32629,B4,2020,False,,,5.0,447845.72,207474.76,True,5.0,0.33875700000000003,18.0,7.0,0,,,MP98,2020,,,,,447817.72,207173.76,True,3.0,0.27349666666666667
32,20201B205,20201MP96,2,5,0.4116725,204.71,0.4,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,,25.0,9.0,7,vz30994,ts47904,MP96,2020,True,B11,392.2,5.0,447925.72,207923.76,True,4.0,0.3951883333333333
48,20201B207,20201MP96,0,5,0.434925,403.83,0.0,22.0,4.0,3,ty70159,,B207,2020,False,,,6.0,447530.72,207839.76,True,1.0,,25.0,9.0,7,vz30994,ts47904,MP96,2020,True,B11,392.2,5.0,447925.72,207923.76,True,4.0,0.3951883333333333
60,20201B225,20201MP96,0,6,0.3861475,130.25,0.0,15.0,8.0,0,vz30587,tx42888,B225,2020,False,,,5.0,447796.72,207941.76,True,2.0,0.40012,25.0,9.0,7,vz30994,ts47904,MP96,2020,True,B11,392.2,5.0,447925.72,207923.76,True,4.0,0.3951883333333333
71,20201B227,20201MP96,0,7,0.37183583333333337,239.94,0.0,20.0,9.0,7,vs84262,ty70133,B227,2020,False,,,6.0,447763.72,208100.76,True,3.0,0.3620933333333333,25.0,9.0,7,vz30994,ts47904,MP96,2020,True,B11,392.2,5.0,447925.72,207923.76,True,4.0,0.3951883333333333
82,20201B27,20201MP96,0,8,0.332049375,222.08,0.0,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333,25.0,9.0,7,vz30994,ts47904,MP96,2020,True,B11,392.2,5.0,447925.72,207923.76,True,4.0,0.3951883333333333
98,20201B3,20201MP96,0,9,0.323419,402.04,0.0,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786,25.0,9.0,7,vz30994,ts47904,MP96,2020,True,B11,392.2,5.0,447925.72,207923.76,True,4.0,0.3951883333333333
33,20201B205,20201B225,2,3,0.42022000000000004,231.62,0.6666666666666666,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,,15.0,8.0,0,vz30587,tx42888,B225,2020,False,,,5.0,447796.72,207941.76,True,2.0,0.40012
42,20201B207,20201B225,0,3,0.46352,284.89,0.0,22.0,4.0,3,ty70159,,B207,2020,False,,,6.0,447530.72,207839.76,True,1.0,,15.0,8.0,0,vz30587,tx42888,B225,2020,False,,,5.0,447796.72,207941.76,True,2.0,0.40012
70,20201B227,20201B225,0,5,0.41095666666666664,162.39,0.0,20.0,9.0,7,vs84262,ty70133,B227,2020,False,,,6.0,447763.72,208100.76,True,3.0,0.3620933333333333,15.0,8.0,0,vz30587,tx42888,B225,2020,False,,,5.0,447796.72,207941.76,True,2.0,0.40012
81,20201B27,20201B225,0,6,0.45896375,192.21,0.0,19.0,8.0,2,,tr43266,B27,2020,,,,,447787.72,207749.76,True,4.0,0.40747833333333333,15.0,8.0,0,vz30587,tx42888,B225,2020,False,,,5.0,447796.72,207941.76,True,2.0,0.40012
99,20201B3,20201B225,0,7,0.374124,414.9,0.0,19.0,7.0,6,,vz30775,B3,2020,,,,,447845.72,207529.76,True,5.0,0.32786,15.0,8.0,0,vz30587,tx42888,B225,2020,False,,,5.0,447796.72,207941.76,True,2.0,0.40012
580,20201MP96,20201B225,0,6,0.3861475,130.25,0.0,25.0,9.0,7,vz30994,ts47904,MP96,2020,True,B11,392.2,5.0,447925.72,207923.76,True,4.0,0.3951883333333333,15.0,8.0,0,vz30587,tx42888,B225,2020,False,,,5.0,447796.72,207941.76,True,2.0,0.40012
37,20201B205,20201B227,0,4,0.3822933333333333,392.9,0.0,21.0,7.0,5,vz32583,ty70131,B205,2020,True,MP75,878.1,6.0,447877.72,207724.76,True,1.0,,20.0,9.0,7,vs84262,ty70133,B227,2020,False,,,6.0,447763.72,208100.76,True,3.0,0.3620933333333333
45,20201B207,20201B227,0,4,0.49065,349.87,0.0,22.0,4.0,3,ty70159,,B207,2020,False,,,6.0,447530.72,207839.76,True,1.0,,20.0,9.0,7,vs84262,ty70133,B227,2020,False,,,6.0,447763.72,208100.76,True,3.0,0.3620933333333333
61,20201B225,20201B227,0,5,0.41095666666666664,162.39,0.0,15.0,8.0,0,vz30587,tx42888,B225,2020,False,,,5.0,447796.72,207941.76,True,2.0,0.40012,20.0,9.0,7,vs84262,ty70133,B227,2020,False,,,6.0,447763.72,208100.76,True,3.0,0.3620933333333333
